Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Long Island City,40.75021734610528,-73.93920223915505,Packard Cafe & Grill,40.751156423431155,-73.93993653131865,Café
Sunnyside,40.74017628351924,-73.92691617561577,Limoncito con Ron,40.74413950634663,-73.92479921120155,Bar
Sunnyside,40.74017628351924,-73.92691617561577,Fish House,40.740322041131535,-73.92314173140358,Seafood Restaurant
Sunnyside,40.74017628351924,-73.92691617561577,Mi Nuevo Rancho,40.74125571397621,-73.92119918171072,Mexican Restaurant
Maspeth,40.725427374093606,-73.89621713626859,Sakura 7,40.724224290322006,-73.89865857617956,Sushi Restaurant
Ridgewood,40.70832315613858,-73.90143517559589,Taquerias Kermes,40.70789873691417,-73.89776182399763,Mexican Restaurant
Ridgewood,40.70832315613858,-73.90143517559589,Tendo Sushi,40.708226241227656,-73.89794374920605,Sushi Restaurant
Ridgewood,40.70832315613858,-73.90143517559589,Cute Cat Cafe,40.7067435381023,-73.89704939091492,Café
Ridgewood,40.70832315613858,-73.90143517559589,Windjammer,40.709294556811074,-73.90702053176494,Bar
Ridgewood,40.70832315613858,-73.90143517559589,C. Lo Cafe,40.70634,-73.905525,Café
Rego Park,40.72897409480735,-73.8578268690537,Chidori Japanese Cuisine,40.72983751109504,-73.86024658786918,Sushi Restaurant
Rego Park,40.72897409480735,-73.8578268690537,Rego Park Sake Sushi,40.73043826020163,-73.86341361853336,Sushi Restaurant
Woodhaven,40.68988687915789,-73.8581104655432,Neir's Tavern,40.689789441128106,-73.8634186513688,Bar
Woodhaven,40.68988687915789,-73.8581104655432,Fresco Tortilla,40.692623138427734,-73.86033630371094,Mexican Restaurant
South Ozone Park,40.66854957767195,-73.80986478649041,Rosemary's,40.665953118859385,-73.80670535242234,Bar
South Ozone Park,40.66854957767195,-73.80986478649041,The Great American Grill Bar,40.66584667040741,-73.8062304873794,Bar
College Point,40.784902749260205,-73.84304528896125,Danny's French Cuisine & Steak 法式料理,40.7852988949057,-73.84142231764773,Steakhouse
College Point,40.784902749260205,-73.84304528896125,Lulu Seafood,40.78141655136728,-73.84076390694383,Seafood Restaurant
College Point,40.784902749260205,-73.84304528896125,Fish Village,40.781448,-73.841139,Seafood Restaurant
College Point,40.784902749260205,-73.84304528896125,ELEMENT,40.781494788360675,-73.8409025996365,Café
Bayside,40.76604063281064,-73.7742736306867,Uncle Jack's Steakhouse,40.764280607385075,-73.77133234757915,Steakhouse
Bayside,40.76604063281064,-73.7742736306867,Fino Wine & Tapas,40.76495210022032,-73.7715569958625,Wine Bar
Bayside,40.76604063281064,-73.7742736306867,Press 195,40.7639473,-73.7708808,Bar
Bayside,40.76604063281064,-73.7742736306867,Sushi Bell,40.767141834242075,-73.7732140757212,Sushi Restaurant
Bayside,40.76604063281064,-73.7742736306867,Aperitif,40.76556397196721,-73.77132911426214,Bistro
Bayside,40.76604063281064,-73.7742736306867,Mickey's Place,40.76369642423977,-73.77105664836898,Sushi Restaurant
Bayside,40.76604063281064,-73.7742736306867,Fiamma 41,40.76370712593424,-73.76994887342342,Bar
Bayside,40.76604063281064,-73.7742736306867,Tequila Sunrise,40.76933425905301,-73.77373958557268,Mexican Restaurant
Bayside,40.76604063281064,-73.7742736306867,Cinco De Mayo,40.764400844049604,-73.77149939515246,Mexican Restaurant
Bayside,40.76604063281064,-73.7742736306867,Brian Dempsey's,40.7644260449649,-73.77136941909556,Bar
Bayside,40.76604063281064,-73.7742736306867,Pour House,40.7636490542175,-73.77143181860447,Bar
Bayside,40.76604063281064,-73.7742736306867,Monahan's Pub,40.76374211611682,-73.77028726916735,Bar
Bayside,40.76604063281064,-73.7742736306867,Moho Mexican Grill,40.766414,-73.772069,Mexican Restaurant
Bayside,40.76604063281064,-73.7742736306867,Caffé Bene,40.76545614253526,-73.77200210855253,Café
Bayside,40.76604063281064,-73.7742736306867,Erawan Steak and Seafood,40.765682220458984,-73.77127075195312,Steakhouse
Bayside,40.76604063281064,-73.7742736306867,Kenta,40.76469802856445,-73.77147674560547,Sushi Restaurant
Auburndale,40.76172954903262,-73.79176243728061,Breifne Pub,40.76273759613544,-73.79692753227826,Bar
Auburndale,40.76172954903262,-73.79176243728061,Sushi Takeout Enjoy,40.758298,-73.795392,Sushi Restaurant
Bellerose,40.72857318176675,-73.72012814826903,NY Crab Cake & Company,40.724671,-73.722363,Seafood Restaurant
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Elite Cafe,40.725835,-73.821606,Sushi Restaurant
Kew Gardens Hills,40.722578244228046,-73.82087764933566,Sushi Metsuyan,40.72635415070697,-73.82193597863674,Sushi Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Don Nico's,40.70513359256214,-73.79925760949355,Mexican Restaurant
Jamaica Center,40.70465736068717,-73.79690165888289,Chipotle Mexican Grill,40.7037085,-73.7989613,Mexican Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,River Japanese Cuisine,40.74802759297992,-73.7563485681792,Sushi Restaurant
Queens Village,40.718893092167356,-73.73871484578424,Emilio's Mexican Grill,40.719885122326474,-73.73293454883773,Mexican Restaurant
St. Albans,40.69444538522359,-73.75867603727717,Nu Urban Cafe,40.69173654146509,-73.76256610113279,Café
St. Albans,40.69444538522359,-73.75867603727717,Fish & Chips,40.69136189549752,-73.76244613300291,Seafood Restaurant
Cambria Heights,40.692774639160845,-73.73526873708026,Fres' c tortilla Tex Mex Express,40.694618464858145,-73.73846255456824,Mexican Restaurant
Far Rockaway,40.603134432500894,-73.75497968043872,Dunkin',40.6045919,-73.7528461,Café
Steinway,40.775923015642896,-73.90228960391673,Kumo,40.7735629683215,-73.90710895655883,Sushi Restaurant
Steinway,40.775923015642896,-73.90228960391673,Victory Garden Cafe,40.77308459462288,-73.90542458167351,Café
Bay Terrace,40.782842806245554,-73.7768022262158,Outback Steakhouse,40.7809923,-73.7757949,Steakhouse
Edgemere,40.595641807368494,-73.77613282391705,eliner seafood,40.596328246776245,-73.77107683269361,Seafood Restaurant
Arverne,40.58914394372971,-73.79199233136943,Cuisine By Claudette,40.590558,-73.79735,Café
Rockaway Beach,40.582801696845586,-73.82236121088751,Low Tide Bar,40.5828175151055,-73.8177659537001,Bar
Rockaway Beach,40.582801696845586,-73.82236121088751,Lobster Joint,40.58288962341879,-73.81764833713036,Seafood Restaurant
Rockaway Beach,40.582801696845586,-73.82236121088751,The Clam Bar,40.584723,-73.819513,Seafood Restaurant
Murray Hill,40.764126122614066,-73.81276269135866,Paradise Alley,40.7626029998596,-73.8142868661331,Bar
Murray Hill,40.764126122614066,-73.81276269135866,Palazzo (파라쪼),40.7639932089127,-73.81023561497821,Bar
Queensboro Hill,40.7445723092867,-73.82580915110559,Recovery Room sports bar,40.74613814219034,-73.83109904686414,Bar
Queensboro Hill,40.7445723092867,-73.82580915110559,NYHQ-Cafeteria,40.747044317295654,-73.82457931281114,Café
Ravenswood,40.761704526054146,-73.93157506072878,Bakeway NYC,40.76311282589097,-73.92766673546537,Café
Ravenswood,40.761704526054146,-73.93157506072878,Abi Sushi,40.760319851514325,-73.92647806555378,Sushi Restaurant
Lefrak City,40.736074570830795,-73.8625247141374,Chipotle Mexican Grill,40.7332441,-73.8638964,Mexican Restaurant
Lefrak City,40.736074570830795,-73.8625247141374,LongHorn Steakhouse,40.7343726355465,-73.86777877807617,Steakhouse
Belle Harbor,40.57615556543109,-73.8540175039252,Pico Mexican Restaurant,40.57835190592994,-73.84947008221879,Mexican Restaurant
Rockaway Park,40.58034295646131,-73.84153370226186,The Wharf,40.58268040538696,-73.8384397722833,Seafood Restaurant
Rockaway Park,40.58034295646131,-73.84153370226186,Roger's,40.579896088799345,-73.83734881896324,Bar
North Corona,40.7540709990489,-73.85751790676447,Los Tres Potrillos,40.75171913778217,-73.85520402280633,Mexican Restaurant
Forest Hills Gardens,40.7146110815117,-73.8410221123401,Sushi Time,40.71868261238623,-73.84145335857528,Sushi Restaurant
Forest Hills Gardens,40.7146110815117,-73.8410221123401,Happy Fresh Tortilla Grill,40.71896187740996,-73.84134177289579,Mexican Restaurant
Pomonok,40.73493618075478,-73.80486120040537,Fillmore's Tavern,40.73655169484346,-73.80280137227783,Bar
Astoria Heights,40.7703173929982,-73.89467996270574,Gossip Girl Pad,40.76629197475303,-73.89467737740034,Cocktail Bar
Hunters Point,40.743414090073536,-73.95386782130745,Casa Enrique,40.74337379326435,-73.95433921685861,Mexican Restaurant
Hunters Point,40.743414090073536,-73.95386782130745,51st Bakery & Cafe,40.742339264882496,-73.95534217357635,Café
Hunters Point,40.743414090073536,-73.95386782130745,Murasaki,40.74566064782797,-73.95323983145857,Sushi Restaurant
Hunters Point,40.743414090073536,-73.95386782130745,Black Star Bakery,40.7437321482047,-73.95779022918374,Café
Hunters Point,40.743414090073536,-73.95386782130745,Domaine Bar a Vins,40.74263060568493,-73.95413908362117,Wine Bar
Hunters Point,40.743414090073536,-73.95386782130745,Cafe Henri - LIC,40.742568,-73.953835,Café
Hunters Point,40.743414090073536,-73.95386782130745,Dominie's Hoek,40.74361231146355,-73.95369056015777,Bar
Hunters Point,40.743414090073536,-73.95386782130745,Sweetleaf,40.746825581589405,-73.95639857871936,Café
Hunters Point,40.743414090073536,-73.95386782130745,BLVD Wine Bar,40.74607082094463,-73.95687245115076,Wine Bar
Hunters Point,40.743414090073536,-73.95386782130745,LIC Bar,40.74690927761231,-73.95275949098875,Bar
Hunters Point,40.743414090073536,-73.95386782130745,Taste Crème,40.744426000000004,-73.949567,Café
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Firefly,40.74492358372547,-73.91883017573483,Bistro
Sunnyside Gardens,40.74565180608076,-73.91819286431682,P.J. Horgan's,40.74615721120241,-73.91520240536425,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,TJ Asian Bistro,40.74611809436236,-73.91356787711904,Sushi Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Ida's Nearabout,40.74378534880446,-73.92083270928791,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Aubergine Cafe,40.74601599478258,-73.91423572717216,Café
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Takesushi,40.74409055369966,-73.92235338862658,Sushi Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sanger Hall,40.74614689541117,-73.91533073996835,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Claret,40.746531391303755,-73.91797277061109,Wine Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Maggie Mae's Bar,40.7439736943093,-73.92288594097063,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,McGuiness's Bar,40.743356531167535,-73.91964702826894,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Chihuahua Mexican Restaurant & Cantina,40.7425291338463,-73.91788896731998,Mexican Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Arriba Arriba,40.743944128668446,-73.92358870777154,Mexican Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,The Globe,40.74612787461767,-73.91483617854912,Bar
Sunnyside Gardens,40.74565180608076,-73.91819286431682,El Rey Del Taco,40.74444870049302,-73.91529852693677,Mexican Restaurant
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Paddy Duggans,40.742821400850495,-73.91763283740352,Bar
Blissville,40.73725071694497,-73.93244235260178,Bantry Bay Publick House,40.73566934760189,-73.93478031695868,Bar
Middle Village,40.716414511158185,-73.88114319200604,Toyo,40.712611,-73.878948,Sushi Restaurant
Queensbridge,40.756091297094706,-73.94563070334091,Savanna on the Rooftop,40.751946726012946,-73.94752353429794,Cocktail Bar
